ds,统计时间,campaign_id,campaign_name,曝光数,点击数,花费,应用内转换次数,按装数,session_设备数,session_dau,session_dac,session_gmv,联盟收入,P4p广告收入,session口径下单用户数,session口径支付新用户数,历史0单会员数,session口径支付新用户GMV,一跳P4P点击花费，美分,24h_dac,24h_gmv,24h-gmvroi,dac成本,sess-gmvroi,商业roi,geo type,是否全托,是否人群,time_range
20251113,20251113,TMujiR7zByg7DeGb,AliExpress_moloco_rmkt_app_Synapse_全托_ES_syes-qt_purchase_ROAS,62936,31393,50.25,0,0,8151,2367,0,-,0.2,1.19,0,0,1387,0,0,,-,,,,,ES,no,no,
20251113,20251113,P9NTwRrzaiFVTKdk,AliExpress_moloco_rmkt_null_android_app_DE_appopen_DAU_RE_null,0,0,0,0,0,7,4,0,-,0,-,0,0,1,0,0,,-,,,,,DE,no,no,
20251113,20251113,EBD9bIFdBAUNKray,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,39480,11671,25.07,0,0,2176,987,0,-,-,0.22,0,0,574,0,0,,-,,,,,CL,no,no,
20251113,20251113,PksZvX9XI63R2kMN,AliExpress_moloco_rmkt_null_android_app_CO_purchase_ROAS_RE_null,76608,26024,101.28,0,0,3749,1520,0,-,0.3,1.43,0,0,892,0,0,,-,,,,,CO,no,no,
20251114,20251114,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,357822,118879,4003.92,0,0,42073,40033,69,2230,622.67,82.59,81,1,2968,5989,0,,22966,,,,,ES,no,no,
20251114,20251114,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,3754260,43080,4012.64,0,0,9075,8876,27,1497,401.52,50.42,35,2,1235,21819,0,,17507,,,,,US,no,no,
20251114,20251114,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,5778611,113562,3012.06,0,0,37751,35448,197,1435,332.13,78.19,204,1,2681,414,0,,16668,,,,,KR,no,no,
20251114,20251114,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,9326686,91357,4009.17,0,0,32836,29379,129,1165,322.69,70.02,138,0,2502,0,0,,14968,,,,,KR,no,no,
20251114,20251114,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,284836,102461,1917.66,0,0,43161,39676,39,1071,376.63,50.64,45,2,4493,7744,0,,13657,,,,,ES,no,no,
20251114,20251114,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,3862923,49943,2910.5,0,0,10717,9834,23,679,295.28,47.39,24,0,1060,0,0,,13463,,,,,EU10,no,no,
20251114,20251114,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,1793113,46543,3009.97,0,0,16720,16457,26,886,286.34,53.21,36,8,2625,12924,0,,12499,,,,,US,no,no,
20251114,20251114,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,15310965,94691,2801.82,0,0,21762,18776,23,1043,244.93,61.26,27,0,2206,0,0,,12068,,,,,FR,no,no,
20251114,20251114,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,2004832,44964,2009.81,0,0,14317,13526,29,1093,275.19,55.64,32,0,1609,0,0,,10930,,,,,EU10,no,no,
20251114,20251114,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,300224,41769,2003.35,0,0,9100,8506,15,541,381.08,30.69,19,2,1229,8769,0,,10740,,,,,DE,no,no,
20251114,20251114,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,2631280,31330,1501.34,0,0,12321,11827,25,1020,221.02,43.55,26,0,809,0,0,,9921,,,,,IL,no,no,
20251114,20251114,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,1034751,28983,1306.53,0,0,11215,10731,20,575,230.06,33.84,22,2,1370,1875,0,,8495,,,,,DE,no,no,
20251114,20251114,PWGC2aU7um9HgjZ4,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_ROAS_RE_null,1331361,16068,603.21,0,0,4999,4807,4,229,229.86,22.71,4,0,366,0,0,,8213,,,,,EU10,no,no,
20251114,20251114,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,2503531,35002,1509.84,0,0,11749,11112,12,349,218.68,30.9,21,2,1238,1140,0,,7993,,,,,BR,no,no,
20251114,20251114,ebfEG2ITNI5x8nEI,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_null,1929810,45353,1204.68,0,0,18654,17484,19,512,139.99,41.84,22,0,1831,0,0,,7859,,,,,FR,no,no,
20251114,20251114,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,1644091,52442,1006.33,0,0,20122,19307,30,1129,184.38,37.98,33,1,2212,625,0,,7846,,,,,PL,no,no,
20251114,20251114,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,4673016,31885,2003.97,0,0,10081,9262,25,768,202.03,49.39,27,0,1053,0,0,,7657,,,,,IL,no,no,
20251114,20251114,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,2243336,41437,1402.85,0,0,8877,8530,20,911,194.09,34.52,25,1,346,2149,0,,7497,,,,,NL,no,no,
20251114,20251114,VnntC5cAaSM427Eb,AliExpress_moloco_rmkt_null_android_app_POL_Exlcude180_ROAS_RE_null,9889454,64938,2003.11,0,0,15522,14381,20,673,182.61,43.04,21,1,2287,3716,0,,7321,,,,,PL,no,no,
20251114,20251114,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,518331,94597,1502.12,0,0,37773,36134,18,565,152,42.5,33,3,5184,3201,0,,7048,,,,,BR,no,no,
20251114,20251114,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,2274359,49240,1206.17,0,0,22411,20908,19,448,143.87,40.15,28,3,4505,5127,0,,6567,,,,,MX,no,no,
20251114,20251114,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,4276458,24859,601.29,0,0,6471,5346,6,104,147.7,21.97,7,0,873,0,0,,5113,,,,,IT,no,no,
20251114,20251114,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,737568,14781,700.7,0,0,6247,6137,11,456,146.18,17.84,11,1,601,2302,0,,5009,,,,,GB,no,no,
20251114,20251114,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,158345,44204,801.37,0,0,11514,11352,13,532,227.59,30.52,18,1,2810,113,0,,4973,,,,,others,no,no,
20251114,20251114,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,1003304,11829,702.07,0,0,3096,3022,2,28,521.22,11.74,2,0,787,0,0,,4014,,,,,GCC,no,no,
20251114,20251114,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,11865045,33839,1305.79,0,0,7692,6654,6,908,169.46,14.94,6,0,1688,0,0,,3999,,,,,MX,no,no,
20251114,20251114,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,463213,16240,301.11,0,0,7423,6999,5,93,110.96,16.82,5,0,1021,0,0,,3531,,,,,IT,no,no,
20251114,20251114,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,868276,11543,602.94,0,0,5039,4841,10,255,92.47,22.23,10,0,563,0,0,,3483,,,,,EU10,no,no,
20251114,20251114,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,1954004,12647,801.03,0,0,3591,3366,10,299,187.84,16.06,13,1,485,970,0,,3449,,,,,GB,no,no,
20251114,20251114,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,894089,18991,651.7,0,0,7436,6750,4,126,52.06,24.52,5,1,1099,531,0,,2699,,,,,EU10,no,no,
20251114,20251114,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,96028,27461,145.89,0,0,11088,10199,5,364,64.39,13.87,7,0,3516,0,0,,2546,,,,,others,no,no,
20251114,20251114,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,631753,7065,403.03,0,0,3123,3050,4,113,47.84,8.13,5,0,240,0,0,,2458,,,,,AUS,no,no,
20251114,20251114,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,1135395,8042,502.76,0,0,2233,2137,6,207,99.48,7.77,6,0,210,0,0,,2386,,,,,CA,no,no,
20251114,20251114,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,2209813,6985,602.03,0,0,2183,2125,1,24,89.38,9.92,2,0,326,0,0,,2027,,,,,AUS,no,no,
20251114,20251114,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,1425544,16400,200.07,0,0,8350,8106,4,68,49.31,16.28,5,0,833,0,0,,1961,,,,,CL,no,no,
20251114,20251114,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,375243,11472,402.58,0,0,3628,3568,2,305,51.6,11.04,2,0,947,0,0,,1660,,,,,GCC,no,no,
20251114,20251114,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,299769,6576,301.91,0,0,2879,2848,5,182,55.72,9.76,5,0,214,0,0,,1648,,,,,CA,no,no,
20251114,20251114,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,2997305,12434,702.39,0,0,4094,3658,5,151,54.08,12.96,6,0,607,0,0,,1577,,,,,DE,no,no,
20251114,20251114,ws41wxmcozMN14Hm,AliExpress_moloco_rmkt_null_android_app_GCC_EG OM_purchase_ROAS_RE_null,168558,4842,100.18,0,0,2064,1896,1,38,31.58,10.98,1,0,612,0,0,,1450,,,,,GCC,no,no,
20251114,20251114,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JP_Exlcude180_CPA_RE_null,719501,6470,401.52,0,0,2561,2515,4,43,31.58,12.72,4,0,323,0,0,,1270,,,,,JP,no,no,
20251114,20251114,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,6491720,24069,299.49,0,0,7408,5897,3,78,47.52,10.98,4,0,1242,0,0,,1118,,,,,CL,no,no,
20251114,20251114,VyhCr9HJmbtSv7zh,AliExpress_moloco_rmkt_app_Synapse_全托_BR_sybr-qt_purchase_ROAS,582746,6092,292.95,0,0,1965,1928,7,207,19.52,16.38,12,0,220,0,0,,859,,,,,BR,no,no,
20251114,20251114,KYq9OxUBxs4fsyzA,AliExpress_moloco_rmkt_null_android_app_GCC_SAU_purchase_CPA_RE_null,294051,9149,199.61,0,0,3208,3171,0,-,13.34,5.22,1,0,676,0,0,,513,,,,,GCC,no,no,
20251114,20251114,Kw0aetd2avJMvVyn,AliExpress_moloco_rmkt_null_android_app_NL_purchase_CPA_RE_null,13722,3931,101.65,0,0,1395,1122,1,19,10.35,1.16,1,0,143,0,0,,438,,,,,NL,no,no,
20251114,20251114,PagVR77JcQVOOzrs,AliExpress_moloco_rmkt_app_Synapse_全托_IL_syil-qt_purchase_ROAS,83686,20640,100.41,0,0,2875,1773,3,89,3.66,4.76,3,0,817,0,0,,255,,,,,IL,no,no,
20251114,20251114,PYf8vXzZHU9FJWD6,AliExpress_moloco_rmkt_null_android_app_others_TR_purchase_ROAS_RE_null,23727,2626,50.06,0,0,933,900,1,23,4.41,1.92,1,0,128,0,0,,224,,,,,others,no,no,
20251114,20251114,Z8IVo3rXnESn7w2T,AliExpress_moloco_rmkt_null_android_app_GCC_SA_purchase_ROAS_RE_null,947595,3928,100.01,0,0,985,760,0,-,9.47,2.37,0,0,234,0,0,,166,,,,,GCC,no,no,
20251114,20251114,uZYdUYjX7BfsIDxD,AliExpress_moloco_rmkt_null_android_app_JP_purchase_ROAS_RE_null,5158308,9505,400.15,0,0,1774,1239,0,-,5.71,3.05,0,0,553,0,0,,92,,,,,JP,no,no,
20251114,20251114,TMujiR7zByg7DeGb,AliExpress_moloco_rmkt_app_Synapse_全托_ES_syes-qt_purchase_ROAS,56349,26108,50.2,0,0,7710,2546,0,-,2.38,0.67,0,0,1387,0,0,,79,,,,,ES,no,no,
20251114,20251114,RWH16WJwofI4yllh,AliExpress_moloco_rmkt_app_Synapse_全托_PT_sypt-qt_purchase_ROAS,54169,24044,50.09,0,0,3242,1225,0,-,1.91,0.57,0,0,665,0,0,,61,,,,,PT,no,no,
20251114,20251114,ILTNryrkkRJbHUkS,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_mweb,9675,4746,50.06,0,0,1003,452,0,-,2.65,1.21,0,0,218,0,0,,46,,,,,DE,no,no,
20251114,20251114,Fi8uj3UC5UI3ij94,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,2616,774,1.86,0,0,1987,1007,0,-,0,0.26,0,0,536,0,0,,41,,,,,CL,no,no,
20251114,20251114,bSHEjxayEJ5N0HV4,AliExpress_moloco_rmkt_null_android_app_PL_purchase_CPA_RE_mweb,23675,14185,50.26,0,0,2483,1414,0,-,1.58,0.4,0,0,721,0,0,,35,,,,,PL,no,no,
20251114,20251114,pUQz6KhFz6uohMSC,AliExpress_moloco_rmkt_null_android_app_CO_purchase_CPA_RE_null,1655,312,4.67,0,0,205,205,0,-,1.07,0.56,0,0,1,0,0,,32,,,,,CO,no,no,
20251114,20251114,syZ9U2kwbPubT4Zb,AliExpress_moloco_rmkt_app_Synapse_全托_PL_sypl-qt_purchase_ROAS,71674,18910,50.18,0,0,2147,1900,0,-,0,0.66,0,0,1015,0,0,,18,,,,,PL,no,no,
20251114,20251114,lC6hzOyMpS2y4aWP,AliExpress_moloco_rmkt_app_Synapse_全托_IT_syit-qt_purchase_ROAS,54317,24486,50.17,0,0,3120,1060,0,-,0.45,0.65,0,0,588,0,0,,12,,,,,IT,no,no,
20251114,20251114,gLp2VR7E7Tfwvof8,AliExpress_moloco_rmkt_null_ios_app_US_ContentView_RE_null,6867,3906,186.57,0,0,244,209,1,19,0.3,0.95,2,0,60,0,0,,5,,,,,US,no,no,
20251114,20251114,IifZpZM8eM3j6ahP,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_CPA,28180,14649,25.06,0,0,1985,694,0,-,-,0.8,0,0,333,0,0,,-,,,,,FR,no,no,
20251114,20251114,qLUNY9HqTOnCiByP,AliExpress_moloco_rmkt_app_Synapse_全托_US_syus-qt_purchase_ROAS,12997,5914,49.47,0,0,748,586,0,-,3.31,0.27,0,0,265,0,0,,-,,,,,US,no,no,
20251114,20251114,s8NLpA5MDN1JD3Yn,AliExpress_moloco_rmkt_app_Synapse_全托_FR_syfr-qt_purchase_ROAS,28413,14303,25.09,0,0,1974,731,0,-,-,0.34,0,0,341,0,0,,-,,,,,FR,no,no,
20251114,20251114,PksZvX9XI63R2kMN,AliExpress_moloco_rmkt_null_android_app_CO_purchase_ROAS_RE_null,893,379,1.21,0,0,362,149,0,-,0.53,0.03,0,0,23,0,0,,-,,,,,CO,no,no,
20251114,20251114,ZZsffAkkv6Kfdn79,AliExpress_moloco_rmkt_app_Synapse_全托_GCC_sygcc-qt_purchase_ROAS,37838,10367,49.61,0,0,1180,1032,0,-,-,1.58,1,0,556,0,0,,-,,,,,GCC,no,no,
20251114,20251114,iB6fNiF84zmWABeF,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_ROAS_RE_null,39674,20458,49.26,0,0,2272,792,0,-,1.37,0.5,0,0,464,0,0,,-,,,,,EU10,no,no,
20251114,20251114,EBD9bIFdBAUNKray,AliExpress_moloco_rmkt_app_Synapse_全托_CL_sycl-qt_purchase_ROAS,34417,10119,25.14,0,0,2016,1011,1,35,0.96,0.7,1,1,534,3476,0,,-,,,,,CL,no,no,
20251114,20251114,ujyayrBBBsJVfE3z,AliExpress_moloco_rmkt_null_ios_app_US_ContentViewExl30Days_DAU_RE_null,8509,4342,194.07,0,0,140,103,0,-,-,0.46,0,0,54,0,0,,-,,,,,US,no,no,
20251114,20251114,dykTFDiVw2I0ZEKB,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_mweb,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,,-,,,,,FR,no,no,
20251114,20251114,QpORIXDI5jbQAN8E,AliExpress_moloco_rmkt_null_android_app_ES_appopen_DAU_RE_null,0,0,0,0,0,4,1,0,-,-,-,0,0,0,0,0,,-,,,,,ES,no,no,
20251115,20251115,k0waNlZWG1A8QjyC,AliExpress_moloco_rmkt_null_android_app_ES_purchase_ROAS_RE_null,471586,155961,5016.53,0,0,54490,50864,77,2908,690.62,99.09,91,1,4617,841,0,,23182,,,,,ES,no,no,
20251115,20251115,kBodqVBp1bJXni33,AliExpress_moloco_rmkt_null_android_app_ES_purchase_CPA_RE_null,431985,161692,3010.88,0,0,64349,59362,55,1732,372.11,92.2,65,1,7079,947,0,,16532,,,,,ES,no,no,
20251115,20251115,Bo5BOHZpf8Czmdhg,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_CPA_RE_null,2504853,52154,2007.01,0,0,15042,14113,31,1903,304.96,60.66,34,0,1754,0,0,,15021,,,,,EU10,no,no,
20251115,20251115,SzYnzkBXOxlzFx0O,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_CPA_RE_null,4904754,125905,3011.66,0,0,39737,37551,241,2498,270.81,88.47,247,4,2596,4071,0,,14957,,,,,KR,no,no,
20251115,20251115,v7QnRXIVonS5uomZ,AliExpress_moloco_rmkt_null_Android_app_US_purchase_ROAS_RE_null,10714483,37295,4000.41,0,0,9181,8699,20,1455,408.63,41.6,27,1,1579,827,0,,14259,,,,,US,no,no,
20251115,20251115,rmLzgwuSTkmEN0ty,AliExpress_moloco_rmkt_null_android_app_others_CL_Exlcude180_ROAS_RE_null,454259,82100,1848.37,0,0,22189,21711,14,380,306.56,42.21,19,0,7202,0,0,,11096,,,,,others,no,no,
20251115,20251115,mKByIFoF3o6hXGbH,AliExpress_moloco_rmkt_null_Android_app_US_purchase_CPA_RE_null,1927747,51454,3013.81,0,0,16624,16351,29,1570,314.71,56,34,8,2752,18571,0,,11077,,,,,US,no,no,
20251115,20251115,ebfEG2ITNI5x8nEI,AliExpress_moloco_rmkt_null_android_app_FR_purchase_CPA_RE_null,1964398,52589,1201.24,0,0,20227,19160,26,912,188.75,53.11,29,0,2056,0,0,,9814,,,,,FR,no,no,
20251115,20251115,OqWzy3xEM3IyNveF,AliExpress_moloco_rmkt_null_android_app_EU10_purchase_ROAS_RE_null,8554161,51191,2880.81,0,0,12315,10592,31,1599,265.58,53.06,32,2,1541,4433,0,,9713,,,,,EU10,no,no,
20251115,20251115,tD7ZrHZpoCqTQwKE,AliExpress_moloco_rmkt_null_android_app_FR_purchase_ROAS_RE_null,29546823,81822,2792.26,0,0,20978,16104,12,498,318.7,46.22,14,1,2910,6184,0,,8988,,,,,FR,no,no,
20251115,20251115,NSzoa2gxgzVwWqtv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_ROAS_RE_null,8046277,30040,2005.62,0,0,11441,10143,35,1130,218.01,42.34,35,0,1417,0,0,,8589,,,,,IL,no,no,
20251115,20251115,eFETalps2bgJixqv,AliExpress_moloco_rmkt_null_android_app_ISR_purchase_CPA_RE_null,3691755,39093,1506.92,0,0,14232,13471,28,1035,216.24,58.76,30,0,1121,0,0,,8518,,,,,IL,no,no,
20251115,20251115,gRkfWpvtZkn6VgyY,AliExpress_moloco_rmkt_null_Android_app_KR_purchase_ROAS_RE_null,10094600,82432,4012.73,0,0,27814,24485,143,1565,266.11,58.55,147,1,2258,790,0,,8456,,,,,KR,no,no,
20251115,20251115,dmubcQcZnY7ruXIo,AliExpress_moloco_rmkt_null_android_app_PL_Exlcude180_CPA_RE_null,1947727,64710,1004.27,0,0,22436,21483,35,928,164.56,43.45,38,3,2669,1949,0,,8338,,,,,PL,no,no,
20251115,20251115,uNUAxHQgdUIuHU5D,AliExpress_moloco_rmkt_null_android_app_DE_purchase_CPA_RE_null,1077551,31993,1304.36,0,0,11400,10966,28,982,194.32,34.84,29,2,1554,3306,0,,8198,,,,,DE,no,no,
20251115,20251115,ttbs3GswRilW1R9i,AliExpress_moloco_rmkt_null_android_app_MX_purchase_CPA_RE_null,2211779,48654,1207,0,0,21898,20525,9,185,153.86,34.23,14,4,4537,7002,0,,7469,,,,,MX,no,no,
20251115,20251115,ISImlUs2gtxFIUTs,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_null,492638,42727,2008.33,0,0,11473,10483,17,874,255.09,29.86,17,0,1704,0,0,,7351,,,,,DE,no,no,
20251115,20251115,nxHXncb3ZQ9IzD6C,AliExpress_moloco_rmkt_null_android_app_NL_purchase_ROAS_RE_null,5284642,39235,1405.84,0,0,10240,9457,16,888,174.1,30.47,17,0,654,0,0,,6583,,,,,NL,no,no,
20251115,20251115,rtHodELwUPFTZOsK,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_CPA_RE_null,511412,100573,1504.89,0,0,39604,38167,20,315,127.72,46.06,30,4,5733,5362,0,,5602,,,,,BR,no,no,
20251115,20251115,PWGC2aU7um9HgjZ4,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_ROAS_RE_null,4927988,20786,602.09,0,0,5868,4902,4,186,114.3,20.74,7,0,726,0,0,,5279,,,,,EU10,no,no,
20251115,20251115,tEyDQ6xnxrxM4zwB,AliExpress_moloco_rmkt_null_android_app_EU10_BE/HU_purchase_CPA_RE_null,1051625,13102,602.35,0,0,5356,5130,7,107,120.84,25.61,8,0,645,0,0,,4881,,,,,EU10,no,no,
20251115,20251115,FtAYDtsOOucWMmY5,AliExpress_moloco_rmkt_null_android_app_others_CL_purchase_CPA_RE_null,406474,126308,997.94,0,0,37658,34043,18,880,99.7,55.75,23,0,13114,0,0,,4769,,,,,others,no,no,
20251115,20251115,dngIHVpRqJiJcXyM,AliExpress_moloco_rmkt_null_android_app_GB_purchase_CPA_RE_null,780651,15710,702.1,0,0,6473,6358,14,456,112.75,33.03,15,0,611,0,0,,4731,,,,,GB,no,no,
20251115,20251115,VnntC5cAaSM427Eb,AliExpress_moloco_rmkt_null_android_app_POL_Exlcude180_ROAS_RE_null,16170101,61823,2003.39,0,0,15632,13761,17,587,117.05,31.18,21,1,3111,1067,0,,4208,,,,,PL,no,no,
20251115,20251115,C8w6QMX7C18oiKUy,AliExpress_moloco_rmkt_null_Android_app_BR_purchase_ROAS_RE_null,4649115,34201,1500.55,0,0,12255,11059,13,404,70.3,39.09,23,0,1620,0,0,,3753,,,,,BR,no,no,
20251115,20251115,wlb2pU2DtxwVh4qr,AliExpress_moloco_rmkt_null_android_app_IT_purchase_CPA_RE_null,429594,17677,300.21,0,0,7745,7366,13,382,124.46,19.64,15,0,1066,0,0,,3542,,,,,IT,no,no,
20251115,20251115,aAYWAdtK8yzGtcMp,AliExpress_moloco_rmkt_null_android_app_GB_purchase_ROAS_RE_null,4107257,10947,788.16,0,0,4307,3814,4,130,106.16,11.68,4,0,918,0,0,,2995,,,,,GB,no,no,
20251115,20251115,Qi1ryhJrYNgK3Ovo,AliExpress_moloco_rmkt_null_android_app_EU10_PT_purchase_CPA_RE_null,846468,19386,653.66,0,0,7421,6787,5,135,55.36,36.09,9,0,1096,0,0,,2705,,,,,EU10,no,no,
20251115,20251115,aPLehU0cbfzIVdy3,AliExpress_moloco_rmkt_null_android_app_IT_purchase_ROAS_RE_null,11459851,35969,600.18,0,0,8916,5708,3,437,99.04,17.17,4,0,1779,0,0,,2512,,,,,IT,no,no,
20251115,20251115,HxpI5DxERnMsyn0B,AliExpress_moloco_rmkt_null_android_app_CA_purchase_CPA_RE_null,368541,9467,401.71,0,0,3718,3671,7,224,86.78,16.09,9,0,317,0,0,,2479,,,,,CA,no,no,
20251115,20251115,C2yH6jzJz4IzQyzZ,AliExpress_moloco_rmkt_null_android_app_AUS_purchase_CPA_RE_null,679326,8152,403.25,0,0,3201,3133,5,259,39.47,7.93,5,0,265,0,0,,2391,,,,,AUS,no,no,
20251115,20251115,oVxmhgMdbNpkTLUV,AliExpress_moloco_rmkt_null_android_app_CA_purchase_ROAS_RE_null,2380051,7055,400.85,0,0,1981,1808,6,392,64.38,9.06,7,0,327,0,0,,2122,,,,,CA,no,no,
20251115,20251115,pg2vIRvx7kSyBBS8,AliExpress_moloco_rmkt_null_android_app_DE_purchase_ROAS_RE_alg-mbr-rule-crowd_null,4777829,10252,697.39,0,0,3994,3344,3,446,62.27,9.81,3,0,776,0,0,,1800,,,,,DE,no,no,
20251115,20251115,JWcysAyjroPywxhy,AliExpress_moloco_rmkt_null_android_app_JP_Exlcude180_CPA_RE_null,709622,7263,401.11,0,0,2756,2713,9,233,40.23,16.82,10,1,335,7580,0,,1622,,,,,JP,no,no,
20251115,20251115,AhBzvg4zNyz9BrZa,AliExpress_moloco_rmkt_null_android_app_CL_purchase_CPA_RE_null,1442932,17447,200.17,0,0,8480,8261,9,334,68.42,14.3,11,2,942,1282,0,,1588,,,,,CL,no,no,
20251115,20251115,vegxXMVljjYUX2V4,AliExpress_moloco_rmkt_null_android_app_MX_Exlcude180_ROAS_RE_null,16207358,32881,1300.38,0,0,5750,4533,1,13,101.95,8.22,2,0,1802,0,0,,1519,,,,,MX,no,no,
20251115,20251115,AoTrwaX4gJKcsnpU,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_CPA_RE_null,437475,12825,401.8,0,0,3813,3756,3,193,75.09,13.58,3,0,952,0,0,,1400,,,,,GCC,no,no,
20251115,20251115,VyhCr9HJmbtSv7zh,AliExpress_moloco_rmkt_app_Synapse_全托_BR_sybr-qt_purchase_ROAS,291171,6904,300.17,0,0,2215,2170,6,155,36.91,10.64,9,0,257,0,0,,1267,,,,,BR,no,no,
20251115,20251115,OienH2QTcmAmx9dz,AliExpress_moloco_rmkt_null_android_app_GCC_AE KW QA BH_purchase_ROAS_RE_null,1948196,11395,702.1,0,0,2716,2579,2,347,47.73,5.24,2,0,827,0,0,,1262,,,,,GCC,no,no,
20251115,20251115,aG917NDz5gBw6VRf,AliExpress_moloco_rmkt_null_android_app_CL_purchase_ROAS_RE_null,9631083,29505,299.19,0,0,8206,5777,3,76,32.85,11.11,3,0,1696,0,0,,757,,,,,CL,no,no,
20251115,20251115,Rr8zaezbYgceyf6c,AliExpress_moloco_rmkt_null_android_app_AUS_Exlcude180_ROAS_RE_null,4013299,7158,601.69,0,0,2001,1874,1,5,70.38,3.05,1,0,466,0,0,,742,,,,,AUS,no,no,
